"","Branch.Name","Library.Type","Address","Website","Phone.Number","latitude","longitude","Charge","type2","type3","Label"
"141","North Regional Library","Library","221 Milton Rd Durham, NC 27712","https://www.durhamcountylibrary.org/","(919) 560-0231",36.0892684,-78.9137,"Free",NA,"Library","<B>North Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>221 Milton Rd Durham, NC 27712<br><a href=""https://www.durhamcountylibrary.org/"" target=""_blank"">Website</a><br>"
"142","Southwest Regional Library","Library","3605 Shannon Rd Durham, NC 27707","https://www.durhamcountylibrary.org/","(919) 560-8590",35.95938812,-78.9547,"Free",NA,"Library","<B>Southwest Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>3605 Shannon Rd Durham, NC 27707<br><a href=""https://www.durhamcountylibrary.org/"" target=""_blank"">Website</a><br>"
"143","Stanford L Warren Branch Library","Library","1201 Fayetteville St Durham, NC 27707","https://www.durhamcountylibrary.org/","(919) 560-0270",35.98226559,-78.8989,"Free",NA,"Library","<B>Stanford L Warren Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1201 Fayetteville St Durham, NC 27707<br><a href=""https://www.durhamcountylibrary.org/"" target=""_blank"">Website</a><br>"
"144","Corolla Branch Library","Library","1123 Ocean Trail Corolla, NC 27927","https://www.youseemore.com/earl/default.asp","(252) 453-0496",36.37899625,-75.8297,"Free",NA,"Library","<B>Corolla Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1123 Ocean Trail Corolla, NC 27927<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"145","Currituck County Library","Library","4261 Caratoke Hwy Barco, NC 27917","https://www.youseemore.com/earl/default.asp","(252) 453-8345",36.36882522,-75.9703,"Free",NA,"Library","<B>Currituck County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>4261 Caratoke Hwy Barco, NC 27917<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"146","Dare County Library","Library","700 N Highway 64/264 Manteo, NC 27954","https://www.youseemore.com/earl/default.asp","(252) 473-2372",35.9112831,-75.6765,"Free",NA,"Library","<B>Dare County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>700 N Highway 64/264 Manteo, NC 27954<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"147","Hatteras Branch Library","Library","57709 Highway 12 Hatteras, NC 27943","https://www.youseemore.com/earl/default.asp","(252) 986-2385",35.21938545,-75.6907,"Free",NA,"Library","<B>Hatteras Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>57709 Highway 12 Hatteras, NC 27943<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"148","Kill Devil Hills Branch Library","Library","400 Mustian St Kill Devil Hills, NC 27948","https://www.youseemore.com/earl/default.asp","(252) 441-4331",36.00995615,-75.6616,"Free",NA,"Library","<B>Kill Devil Hills Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>400 Mustian St Kill Devil Hills, NC 27948<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"149","Moyock Public Library","Library","126 Campus Dr Moyock, NC 27958","https://www.youseemore.com/earl/default.asp","(252) 435-6419",36.51459595,-76.1316,"Free",NA,"Library","<B>Moyock Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>126 Campus Dr Moyock, NC 27958<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"150","Pasquotank Library Bookmobile","Library","100 E Colonial Ave Elizabeth City, NC 27909","https://www.youseemore.com/earl/default.asp","(252) 335-2473",36.30100772,-76.2235,"Free",NA,"Library","<B>Pasquotank Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>100 E Colonial Ave Elizabeth City, NC 27909<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"151","Pasquotank County Library","Library","100 E Colonial Ave Elizabeth City, NC 27909","https://www.youseemore.com/earl/default.asp","(252) 335-2473",36.30100772,-76.2235,"Free",NA,"Library","<B>Pasquotank County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>100 E Colonial Ave Elizabeth City, NC 27909<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"152","Edgecombe County Memorial Library (Main)","Library","909 Main St Tarboro, NC 27886","https://edgecombelibrary.libguides.com/homepage","(252) 823-1141",35.90126822,-77.5371,"Free",NA,"Library","<B>Edgecombe County Memorial Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>909 Main St Tarboro, NC 27886<br><a href=""https://edgecombelibrary.libguides.com/homepage"" target=""_blank"">Website</a><br>"
"153","Pinetops Branch Library","Library","201 S 1st St Pinetops, NC 27864","https://edgecombelibrary.libguides.com/homepage","(252) 827-4621",35.79017129,-77.6381,"Free",NA,"Library","<B>Pinetops Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>201 S 1st St Pinetops, NC 27864<br><a href=""https://edgecombelibrary.libguides.com/homepage"" target=""_blank"">Website</a><br>"
"154","Farmville Public Library","Library","3762 W Wilson St Farmville, NC 27828","https://www.farmvillelibrary.org/","(252) 753-3355",35.60464744,-77.5973,"Free",NA,"Library","<B>Farmville Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>3762 W Wilson St Farmville, NC 27828<br><a href=""https://www.farmvillelibrary.org/"" target=""_blank"">Website</a><br>"
"155","Albert Carlton-Cashiers Community Library","Library","249 Frank Allen Rd Cashiers, NC 28717","https://www.fontanalib.org/","(828) 743-0215",35.11124029,-83.1047,"Free",NA,"Library","<B>Albert Carlton-Cashiers Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>249 Frank Allen Rd Cashiers, NC 28717<br><a href=""https://www.fontanalib.org/"" target=""_blank"">Website</a><br>"
"156","Hudson Library","Library","554 Main St Highlands, NC 28741","https://www.fontanalib.org/","(828) 526-3031",35.0539909,-83.2009,"Free",NA,"Library","<B>Hudson Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>554 Main St Highlands, NC 28741<br><a href=""https://www.fontanalib.org/"" target=""_blank"">Website</a><br>"
"157","Jackson County Public Library","Library","310 Keener St Sylva, NC 28779","https://www.fontanalib.org/","(828) 586-2016",35.37272096,-83.228,"Free",NA,"Library","<B>Jackson County Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>310 Keener St Sylva, NC 28779<br><a href=""https://www.fontanalib.org/"" target=""_blank"">Website</a><br>"
"158","Macon County Public Library","Library","149 Siler Farm Rd Franklin, NC 28734","https://www.fontanalib.org/","(828) 524-3600",35.15820398,-83.3817,"Free",NA,"Library","<B>Macon County Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>149 Siler Farm Rd Franklin, NC 28734<br><a href=""https://www.fontanalib.org/"" target=""_blank"">Website</a><br>"
"159","Marianna Black Library","Library","33 Fryemont Rd Bryson City, NC 28713","https://www.fontanalib.org/","(828) 488-3030",35.42630651,-83.4448,"Free",NA,"Library","<B>Marianna Black Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>33 Fryemont Rd Bryson City, NC 28713<br><a href=""https://www.fontanalib.org/"" target=""_blank"">Website</a><br>"
"160","Carver School Road Branch Library","Library","4915 Lansing Dr Winston-Salem, NC 27105","https://www.forsyth.cc/library/","(336) 703-2910",36.15091413,-80.2137,"Free",NA,"Library","<B>Carver School Road Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>4915 Lansing Dr Winston-Salem, NC 27105<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"161","Clemmons Branch Library","Library","3554 Clemmons Rd Clemmons, NC 27012","https://www.forsyth.cc/library/","(336) 703-2920",36.02197055,-80.3767,"Free",NA,"Library","<B>Clemmons Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>3554 Clemmons Rd Clemmons, NC 27012<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"162","Malloy/Jordan East Winston Heritage Center","Library","1110 E 7th St Winston-Salem, NC 27101","https://www.forsyth.cc/library/","(336) 703-2950",36.10206957,-80.233,"Free",NA,"Library","<B>Malloy/Jordan East Winston Heritage Center</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1110 E 7th St Winston-Salem, NC 27101<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"163","Forsyth County Public Library Bookmobile","Library","1110 E 7th St Winston-Salem, NC 27101","https://www.forsyth.cc/library/","(336) 703-2900",36.10206957,-80.233,"Free",NA,"Library","<B>Forsyth County Public Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1110 E 7th St Winston-Salem, NC 27101<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"164","Forsyth County Public Library (Main)","Library","660 W Fifth Street Winston-Salem, NC 27101","https://www.forsyth.cc/library/","(336) 703-3011",36.0990558,-80.2518,"Free",NA,"Library","<B>Forsyth County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>660 W Fifth Street Winston-Salem, NC 27101<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"165","Paddison Memorial Branch Library","Library","248 Harmon Ln Kernersville, NC 27284","https://www.forsyth.cc/library/","(336) 703-2930",36.11673915,-80.072,"Free",NA,"Library","<B>Paddison Memorial Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>248 Harmon Ln Kernersville, NC 27284<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"166","Lewisville Branch Library","Library","6490 Shallowford Rd Lewisville, NC 27023","https://www.forsyth.cc/library/","(336) 703-2940",36.09701279,-80.4196,"Free",NA,"Library","<B>Lewisville Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>6490 Shallowford Rd Lewisville, NC 27023<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"167","Rural Hall Branch Library","Library","7125 Broad St Rural Hall, NC 27045","https://www.forsyth.cc/library/","(336) 703-2970",36.22604611,-80.2869,"Free",NA,"Library","<B>Rural Hall Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>7125 Broad St Rural Hall, NC 27045<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"168","Southside Branch Library","Library","3185 Buchanan St Winston-Salem, NC 27127","https://www.forsyth.cc/library/","(336) 703-2980",36.05437267,-80.2546,"Free",NA,"Library","<B>Southside Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>3185 Buchanan St Winston-Salem, NC 27127<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"169","Walkertown Branch Library","Library","2969 Main St Walkertown, NC 27051","https://www.forsyth.cc/library/","(336) 703-2990",36.17097554,-80.1517,"Free",NA,"Library","<B>Walkertown Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>2969 Main St Walkertown, NC 27051<br><a href=""https://www.forsyth.cc/library/"" target=""_blank"">Website</a><br>"
"170","Reynolda Manor Branch Library","Library","2839 Fairlawn Dr Winston-Salem, NC 27106","https://www.franklincountync.gov/county_services/library/index.php","(336) 703-2960",36.14042704,-80.3008,"Free",NA,"Library","<B>Reynolda Manor Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>2839 Fairlawn Dr Winston-Salem, NC 27106<br><a href=""https://www.franklincountync.gov/county_services/library/index.php"" target=""_blank"">Website</a><br>"
"171","Bunn Branch Library","Library","610 Main St Bunn, NC 27508","https://www.franklincountync.gov/county_services/library/index.php","(919) 496-6764",35.95389557,-78.2462,"Free",NA,"Library","<B>Bunn Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>610 Main St Bunn, NC 27508<br><a href=""https://www.franklincountync.gov/county_services/library/index.php"" target=""_blank"">Website</a><br>"
"172","Franklin County Library (Main)","Library","906 N Main St Louisburg, NC 27549","https://www.franklincountync.gov/county_services/library/index.php","(919) 496-2111",36.11003285,-78.2965,"Free",NA,"Library","<B>Franklin County Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>906 N Main St Louisburg, NC 27549<br><a href=""https://www.franklincountync.gov/county_services/library/index.php"" target=""_blank"">Website</a><br>"
"173","Franklinton Public Library","Library","9 W Mason St Franklinton, NC 27525","https://www.franklincountync.gov/county_services/library/index.php","(919) 494-2736",36.10356411,-78.4571,"Free",NA,"Library","<B>Franklinton Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>9 W Mason St Franklinton, NC 27525<br><a href=""https://www.franklincountync.gov/county_services/library/index.php"" target=""_blank"">Website</a><br>"
"174","Franklin County Bookmobile","Library","906 N Main St Louisburg, NC 27549","https://www.franklincountync.gov/county_services/library/index.php","(919) 496-2111",36.11003285,-78.2965,"Free",NA,"Library","<B>Franklin County Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>906 N Main St Louisburg, NC 27549<br><a href=""https://www.franklincountync.gov/county_services/library/index.php"" target=""_blank"">Website</a><br>"
"175","Belmont Branch Library","Library","125 N Central Ave Belmont, NC 28012","https://www.gastonlibrary.org/","(704) 285-5426",35.24296683,-81.0423,"Free",NA,"Library","<B>Belmont Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>125 N Central Ave Belmont, NC 28012<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"176","Bessemer City Branch Library","Library","207 N 12th St Bessemer City, NC 28016","https://www.gastonlibrary.org/","(704) 629-3321",35.28588551,-81.2837,"Free",NA,"Library","<B>Bessemer City Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>207 N 12th St Bessemer City, NC 28016<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"177","Cherryville Branch Library","Library","605 E Main St Cherryville, NC 28021","https://www.gastonlibrary.org/","(704) 435-6767",35.38074757,-81.3739,"Free",NA,"Library","<B>Cherryville Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>605 E Main St Cherryville, NC 28021<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"178","Dallas Branch Library","Library","105 S Holland St Dallas, NC 28034","https://www.gastonlibrary.org/","(704) 922-3621",35.31537716,-81.1774,"Free",NA,"Library","<B>Dallas Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>105 S Holland St Dallas, NC 28034<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"179","Ferguson Branch Library","Library","913 N Pryor St Gastonia, NC 28052","https://www.gastonlibrary.org/","(704) 868-8046",35.27293865,-81.1924,"Free",NA,"Library","<B>Ferguson Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>913 N Pryor St Gastonia, NC 28052<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"180","Gaston County Public Library (Main)","Library","1555 E Garrison Blvd Gastonia, NC 28054","https://www.gastonlibrary.org/","(704) 868-2164",35.25277872,-81.1567,"Free",NA,"Library","<B>Gaston County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1555 E Garrison Blvd Gastonia, NC 28054<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"181","Lowell Branch Library","Library","203 McAdenville Rd Lowell, NC 28098","https://www.gastonlibrary.org/","(704) 824-1266",35.26676113,-81.0976,"Free",NA,"Library","<B>Lowell Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>203 McAdenville Rd Lowell, NC 28098<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"182","Mt. Holly Branch Library","Library","245 W Catawba Ave Mount Holly, NC 28120","https://www.gastonlibrary.org/","(704) 827-3581",35.29593469,-81.02,"Free",NA,"Library","<B>Mt. Holly Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>245 W Catawba Ave Mount Holly, NC 28120<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"183","Stanley Branch Library","Library","205 Peterson St Stanley, NC 28164","https://www.gastonlibrary.org/","(704) 263-4166",35.36100572,-81.0948,"Free",NA,"Library","<B>Stanley Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>205 Peterson St Stanley, NC 28164<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"184","Union Road Branch Library","Library","5800 Union Rd Gastonia, NC 28056","https://www.gastonlibrary.org/","(704) 852-4073",35.17892705,-81.1323,"Free",NA,"Library","<B>Union Road Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>5800 Union Rd Gastonia, NC 28056<br><a href=""https://www.gastonlibrary.org/"" target=""_blank"">Website</a><br>"
"185","George H. & Laura E. Brown Public Library","Library","122 Van Norden St Washington, NC 27889","https://washington-nc.libguides.com/home","(252) 946-4300",35.54449391,-77.0595,"Free",NA,"Library","<B>George H. & Laura E. Brown Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>122 Van Norden St Washington, NC 27889<br><a href=""https://washington-nc.libguides.com/home"" target=""_blank"">Website</a><br>"
"186","Gibsonville Public Library","Library","506 Church St Gibsonville, NC 27249","https://www.giblib.org/","(336) 449-6455",36.10893876,-79.5444,"Free",NA,"Library","<B>Gibsonville Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>506 Church St Gibsonville, NC 27249<br><a href=""https://www.giblib.org/"" target=""_blank"">Website</a><br>"
"187","Given Memorial Library","Library","150 Cherokee Rd Pinehurst, NC 28370","https://www.vopnc.org/our-government/library-home","(910) 295-6022",35.19277529,-79.4704,"Free",NA,"Library","<B>Given Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>150 Cherokee Rd Pinehurst, NC 28370<br><a href=""https://www.vopnc.org/our-government/library-home"" target=""_blank"">Website</a><br>"
"188","Berea Branch Library","Library","1211 Hwy 158 Oxford, NC 27565","https://www.granville.lib.nc.us/","(919) 693-1231",36.3148218,-78.738,"Free",NA,"Library","<B>Berea Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1211 Hwy 158 Oxford, NC 27565<br><a href=""https://www.granville.lib.nc.us/"" target=""_blank"">Website</a><br>"
"189","Richard H. Thornton Library (Main)","Library","210 Main St Oxford, NC 27565","https://www.granville.lib.nc.us/","(919) 693-1121",36.30985077,-78.5872,"Free",NA,"Library","<B>Richard H. Thornton Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>210 Main St Oxford, NC 27565<br><a href=""https://www.granville.lib.nc.us/"" target=""_blank"">Website</a><br>"
"190","Stovall Branch Library","Library","300 Main St Stovall, NC 27582","https://www.granville.lib.nc.us/","(919) 693-5722",36.44741613,-78.5683,"Free",NA,"Library","<B>Stovall Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>300 Main St Stovall, NC 27582<br><a href=""https://www.granville.lib.nc.us/"" target=""_blank"">Website</a><br>"
"191","Blanche Benjamin Branch Library","Library","1530 Benjamin Pkwy Greensboro, NC 27408","https://library.greensboro-nc.gov/home","(336) 373-7540",36.10282252,-79.8311,"Free",NA,"Library","<B>Blanche Benjamin Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1530 Benjamin Pkwy Greensboro, NC 27408<br><a href=""https://library.greensboro-nc.gov/home"" target=""_blank"">Website</a><br>"
"192","Glenwood Branch Library","Library","1901 W Florida St Greensboro, NC 27403","https://library.greensboro-nc.gov/home","(336) 297-5000",36.05222639,-79.8211,"Free",NA,"Library","<B>Glenwood Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1901 W Florida St Greensboro, NC 27403<br><a href=""https://library.greensboro-nc.gov/home"" target=""_blank"">Website</a><br>"
"193","Glenn McNairy Branch Library","Library","4860 Lake Jeanette Rd Greensboro, NC 27455","https://library.greensboro-nc.gov/home","(336) 373-2015",36.14210527,-79.8144,"Free",NA,"Library","<B>Glenn McNairy Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>4860 Lake Jeanette Rd Greensboro, NC 27455<br><a href=""https://library.greensboro-nc.gov/home"" target=""_blank"">Website</a><br>"
"194","Greensboro Public Library (Main)","Library","219 N Church St Greensboro, NC 27401","https://library.greensboro-nc.gov/home","(336) 373-2474",36.07437666,-79.7868,"Free",NA,"Library","<B>Greensboro Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>219 N Church St Greensboro, NC 27401<br><a href=""https://library.greensboro-nc.gov/home"" target=""_blank"">Website</a><br>"
"195","Kathleen Clay Edwards Family Branch","Library","1420 Price Park Rd Greensboro, NC 27410","https://library.greensboro-nc.gov/home","(336) 373-2923",36.10646276,-79.8807,"Free",NA,"Library","<B>Kathleen Clay Edwards Family Branch</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1420 Price Park Rd Greensboro, NC 27410<br><a href=""https://library.greensboro-nc.gov/home"" target=""_blank"">Website</a><br>"
"196","McGirt-Horton Branch Library","Library","2501 Phillips Ave Greensboro, NC 27405","https://library.greensboro-nc.gov/home","(336) 373-5810",36.09507791,-79.7451,"Free",NA,"Library","<B>McGirt-Horton Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>2501 Phillips Ave Greensboro, NC 27405<br><a href=""https://library.greensboro-nc.gov/home"" target=""_blank"">Website</a><br>"
"197","Hemphill Branch Library","Library","2301 W Vandalia Rd Greensboro, NC 27407","https://library.greensboro-nc.gov/home","(336) 373-2925",36.01975965,-79.8469,"Free",NA,"Library","<B>Hemphill Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>2301 W Vandalia Rd Greensboro, NC 27407<br><a href=""https://library.greensboro-nc.gov/home"" target=""_blank"">Website</a><br>"
"198","Vance H. Chavis Lifelong Learning Branch Library","Library","900 S Benbow Rd Greensboro, NC 27406","https://library.greensboro-nc.gov/home","(336) 373-5838",36.06430815,-79.7712,"Free",NA,"Library","<B>Vance H. Chavis Lifelong Learning Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>900 S Benbow Rd Greensboro, NC 27406<br><a href=""https://library.greensboro-nc.gov/home"" target=""_blank"">Website</a><br>"
"199","Halifax County Library (Main)","Library","33 Granville St Halifax, NC 27839","https://halifaxnc.libguides.com/hcl","(252) 583-3631",36.32715809,-77.5892,"Free",NA,"Library","<B>Halifax County Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>33 Granville St Halifax, NC 27839<br><a href=""https://halifaxnc.libguides.com/hcl"" target=""_blank"">Website</a><br>"
"200","Littleton Public Library","Library","114 E South Main St Littleton, NC 27850","https://halifaxnc.libguides.com/hcl","(252) 586-3608",36.4350155,-77.9111,"Free",NA,"Library","<B>Littleton Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>114 E South Main St Littleton, NC 27850<br><a href=""https://halifaxnc.libguides.com/hcl"" target=""_blank"">Website</a><br>"
"201","Littleton Public Library","Library","1600 Main St Scotland Neck, NC 27874","https://halifaxnc.libguides.com/hcl","(252) 826-5578",36.1369115,-77.4204,"Free",NA,"Library","<B>Littleton Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1600 Main St Scotland Neck, NC 27874<br><a href=""https://halifaxnc.libguides.com/hcl"" target=""_blank"">Website</a><br>"
"202","Weldon Memorial Library","Library","6 W 1st St Weldon, NC 27890","https://halifaxnc.libguides.com/hcl","(252) 536-3837",36.42887548,-77.597,"Free",NA,"Library","<B>Weldon Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>6 W 1st St Weldon, NC 27890<br><a href=""https://halifaxnc.libguides.com/hcl"" target=""_blank"">Website</a><br>"
"203","Angier Public Library","Library","28 N Raleigh St Angier, NC 27546","https://harnett.libguides.com/hcpl","(919) 639-4413",35.50773913,-78.7408,"Free",NA,"Library","<B>Angier Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>28 N Raleigh St Angier, NC 27546<br><a href=""https://harnett.libguides.com/hcpl"" target=""_blank"">Website</a><br>"
"204","Coats Public Library","Library","29 E Main St Coats, NC 27521","https://harnett.libguides.com/hcpl","(910) 230-1944",35.40793436,-78.6722,"Free",NA,"Library","<B>Coats Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>29 E Main St Coats, NC 27521<br><a href=""https://harnett.libguides.com/hcpl"" target=""_blank"">Website</a><br>"
"205","Dunn Public Library","Library","110 E Divine St Dunn, NC 28334","https://harnett.libguides.com/hcpl","(910) 892-2899",35.30652395,-78.6118,"Free",NA,"Library","<B>Dunn Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>110 E Divine St Dunn, NC 28334<br><a href=""https://harnett.libguides.com/hcpl"" target=""_blank"">Website</a><br>"
"206","Erwin Public Library","Library","110 W F St Erwin, NC 28339","https://harnett.libguides.com/hcpl","(910) 897-5780",35.32597609,-78.6762,"Free",NA,"Library","<B>Erwin Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>110 W F St Erwin, NC 28339<br><a href=""https://harnett.libguides.com/hcpl"" target=""_blank"">Website</a><br>"
"207","Harnett County Public Library (Main)","Library","601 S Main St Lillington, NC 27546","https://harnett.libguides.com/hcpl","(910) 893-3446",35.40056597,-78.8153,"Free",NA,"Library","<B>Harnett County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>601 S Main St Lillington, NC 27546<br><a href=""https://harnett.libguides.com/hcpl"" target=""_blank"">Website</a><br>"
"208","Anderson Creek Public Library","Library","914 Anderson Creek School Rd Bunnlevel, NC 28323","https://harnett.libguides.com/hcpl","(910) 814-4012",35.28343221,-78.9163,"Free",NA,"Library","<B>Anderson Creek Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>914 Anderson Creek School Rd Bunnlevel, NC 28323<br><a href=""https://harnett.libguides.com/hcpl"" target=""_blank"">Website</a><br>"
"209","Boone Trail Community Center & Library","Library","8500 Old US 421 Lillington, NC 27546","https://harnett.libguides.com/hcpl","(910) 984-1094",35.41724535,-78.9606,"Free",NA,"Library","<B>Boone Trail Community Center & Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>8500 Old US 421 Lillington, NC 27546<br><a href=""https://harnett.libguides.com/hcpl"" target=""_blank"">Website</a><br>"
"210","Harold D. Cooley Library","Library","114 W Church St Nashville, NC 27856","https://www.townofnashville.com/departments/harold-d-cooley-library-nlp","(252) 459-2106",35.97332619,-77.9665,"Free",NA,"Library","<B>Harold D. Cooley Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>114 W Church St Nashville, NC 27856<br><a href=""https://www.townofnashville.com/departments/harold-d-cooley-library-nlp"" target=""_blank"">Website</a><br>"
